subject,event_type,vox,magnitude,magnitude_ix,fwhm,fwhm_obj,time_to_peak,half_rise_time,half_max,rise_slope,onset_time,positive_area,undershoot,1st_deriv_magnitude,1st_deriv_time_to_peak,2nd_deriv_magnitude,2nd_deriv_time_to_peak
014,act,9,1.4993264279850291,1563,4.248692121230251,<linescanning.fitting.FWHM object at 0x7fae3d910c70>,6.20575,4.309113064537051,0.7496632139925146,0.6840678153051155,3.228823683783575,6.258774493230916,2.1123126364032214,-0.2271193966380558,1.4860000000000002,-0.27348166347906044,0.88225
014,act,10,1.5267251034709337,1579,4.2263747637591305,<linescanning.fitting.FWHM object at 0x7fae13d2cb80>,6.28975,4.412446203012356,0.7633625517354669,0.7127320890430892,3.3583125539072705,6.333602750606883,2.118793898191685,-0.27304119428583107,1.528,-0.3197327911399075,0.9032500000000003
014,act,11,1.5101850152428504,1589,4.2118955006857,<linescanning.fitting.FWHM object at 0x7fae21da62b0>,6.34225,4.4823479123733145,0.7550925076214252,0.7155024014265084,3.4447856185437087,6.240074250165101,2.0724851164800264,-0.29970560797535484,1.5542500000000001,-0.34506328217248594,0.9137500000000003
014,act,12,1.4949786223768768,1600,4.1981700788756875,<linescanning.fitting.FWHM object at 0x7fae3d920bb0>,6.4,4.55131458109428,0.7474893111884384,0.7186202557118461,3.5298099283618294,6.1542241792745545,2.027299655536558,-0.32692908279951993,1.57525,-0.3706437104554716,0.9242500000000002
014,act,13,1.4810728240430344,1611,4.185259097376537,<linescanning.fitting.FWHM object at 0x7fae3d9106a0>,6.457750000000001,4.619228521428962,0.7405364120215172,0.7216637479162528,3.6125547692914943,6.075837733858801,1.9832262972802113,-0.3546549334710676,1.6015000000000001,-0.39644685739723684,0.9347500000000002
014,act,14,1.4330443403136477,1603,4.1946801435297045,<linescanning.fitting.FWHM object at 0x7fae13d2cc40>,6.415750000000001,4.569349706795836,0.7165221701568238,0.6914838378542064,3.55199619622263,5.893707163863832,1.9369737837732897,-0.3211702723322567,1.5805000000000002,-0.3627143079957982,0.9242500000000002
014,act,15,1.356465974859719,1573,4.2344145960103505,<linescanning.fitting.FWHM object at 0x7fae3d2c9f70>,6.25825,4.374675674964172,0.6782329874298595,0.6279506081856981,3.3111122726393054,5.639838658799424,1.8932710598791607,-0.22871940676104785,1.5122500000000003,-0.2704614251580768,0.8927500000000004
014,act,16,1.2912557273906515,1536,4.288072627702903,<linescanning.fitting.FWHM object at 0x7fae3d920b20>,6.064,4.135350079777162,0.6456278636953258,0.5663797053330772,3.008306593979676,5.451149719518627,1.8588641304377713,-0.1418992779699737,1.4020000000000001,-0.18084225294833356,0.8455000000000004
014,act,17,1.2417423873126419,1492,4.355828254303633,<linescanning.fitting.FWHM object at 0x7fae13b8cca0>,5.833,3.844514744794217,0.6208711936563209,0.510248626330391,2.6351714112510995,5.349123997267693,1.8367226248384627,-0.06604516213034906,1.2235,-0.09684208087972523,0.7562500000000001
014,act,18,1.2417423873126419,1492,4.355828254303633,<linescanning.fitting.FWHM object at 0x7fae3d910970>,5.833,3.844514744794217,0.6208711936563209,0.510248626330391,2.6351714112510995,5.349123997267693,1.8367226248384627,-0.06604516213034906,1.2235,-0.09684208087972523,0.7562500000000001
014,act,19,1.2912557273906515,1536,4.288072627702903,<linescanning.fitting.FWHM object at 0x7fae3d910b20>,6.064,4.135350079777162,0.6456278636953258,0.5663797053330772,3.008306593979676,5.451149719518627,1.8588641304377713,-0.1418992779699737,1.4020000000000001,-0.18084225294833356,0.8455000000000004
014,suppr_1,0,-0.6483808705563073,1527,4.301339941708818,<linescanning.fitting.FWHM object at 0x7fae3c0e3c70>,6.01675,4.078268523733486,-0.32419043527815367,-0.28079342686154257,2.9355325606204343,-2.7478060611359947,0.939165088903393,0.06319044232601101,1.37575,0.08233487318437849,0.8297500000000002
014,suppr_1,1,-0.5981537871742197,1562,4.250010169946717,<linescanning.fitting.FWHM object at 0x7fae13cf1b80>,6.2005,4.30314394763182,-0.29907689358710987,-0.2725100578547142,3.221137669095719,-2.497853437395914,0.8433918241262395,0.08969859014981996,1.48075,0.10819595838511464,0.88225
014,suppr_1,2,-0.5981537871742197,1562,4.250010169946717,<linescanning.fitting.FWHM object at 0x7fae3da983d0>,6.2005,4.30314394763182,-0.29907689358710987,-0.2725100578547142,3.221137669095719,-2.497853437395914,0.8433918241262395,0.08969859014981996,1.48075,0.10819595838511464,0.88225
014,suppr_1,3,-0.6483808705563073,1527,4.301339941708818,<linescanning.fitting.FWHM object at 0x7fae208d3a90>,6.01675,4.078268523733486,-0.32419043527815367,-0.28079342686154257,2.9355325606204343,-2.7478060611359947,0.939165088903393,0.06319044232601101,1.37575,0.08233487318437849,0.8297500000000002
014,suppr_1,4,-0.7038440313336726,1496,4.3498526553047885,<linescanning.fitting.FWHM object at 0x7fae14b61c10>,5.854,3.8704389782325985,-0.3519220156668363,-0.290913635326636,2.6686440551178707,-3.0264471699427373,1.0390046065524527,0.040503715993249534,1.2445000000000004,0.05845397383356454,0.76675
014,suppr_1,5,-0.7640312897648556,1467,4.39181972009605,<linescanning.fitting.FWHM object at 0x7fae208def10>,5.7017500000000005,3.68326319767012,-0.3820156448824278,-0.3036765541114834,2.4295459230524368,-3.328401512571028,1.1424234732643685,0.022506801594581738,1.08175,0.03733111042069415,0.68275
014,suppr_1,6,-0.7627649313674679,1476,4.379370645886032,<linescanning.fitting.FWHM object at 0x7fae3d910730>,5.7490000000000006,3.740348228703651,-0.38138246568373396,-0.30662433152593305,2.50189938142287,-3.3098846805311535,1.1365254253709909,0.028348430571008443,1.1395000000000004,0.044761526538343865,0.7142500000000003
014,suppr_1,7,-0.7054202249744541,1522,4.309364578983955,<linescanning.fitting.FWHM object at 0x7fae208d3b20>,5.990500000000001,4.043907724141728,-0.35271011248722706,-0.3031608577064038,2.8916347022540863,-2.99659112584621,1.0253674352558115,0.06368046479631007,1.3547500000000001,0.08417206378928554,0.8192500000000003
014,suppr_1,8,-0.6597310682453807,1570,4.238270603861974,<linescanning.fitting.FWHM object at 0x7fae208d3a00>,6.2425,4.356790354415068,-0.3298655341226904,-0.3041974308687925,3.2886719302470797,-2.7459472717809748,0.9232268871771347,0.10810443944475612,1.5070000000000001,0.12844900152882666,0.8927500000000004
014,suppr_1,9,-0.6254036912673538,1618,4.177420382424602,<linescanning.fitting.FWHM object at 0x7fae3d920070>,6.4945,4.66223016432631,-0.3127018456336769,-0.3073847073809556,3.6646943714893365,-2.5602461892194817,0.8303708756960233,0.15826016646349217,1.612,0.1754244656688515,0.9400000000000004
014,suppr_1,10,-0.532428543189795,1613,4.183019842370341,<linescanning.fitting.FWHM object at 0x7fae208de0d0>,6.468250000000001,4.631364438591567,-0.2662142715948975,-0.2600333101879921,3.6271327339467696,-2.182884809856126,0.7112697460836259,0.12951882988170027,1.6015000000000001,0.14443160830656687,0.9347500000000002
014,suppr_1,11,-0.391680958885676,1507,4.33337914725071,<linescanning.fitting.FWHM object at 0x7fae208def40>,5.9117500000000005,3.941290929890448,-0.195840479442838,-0.16444989152664874,2.7597038223831767,-1.6757923999055568,0.5748076319729897,0.02748861409231096,1.2917500000000004,0.03813681078279618,0.7930000000000001
014,suppr_1,12,-0.3416103653064423,1256,4.31986365321492,<linescanning.fitting.FWHM object at 0x7fae138e2f40>,4.594,2.6146803350399184,-0.17080518265322114,-0.13624350738589033,1.3617189648574104,-1.4712332831185413,0.5107837599455696,-0.14306391363179394,2.599,-0.09901154207316765,1.4177500000000003
014,suppr_1,13,-0.4524826050145637,1084,3.4244507794894505,<linescanning.fitting.FWHM object at 0x7fae138e2220>,3.6910000000000007,2.113210592280939,-0.22624130250728186,-0.22465138823364245,1.1060048076534932,-1.5427354393105945,0.6993158231661719,-0.2359212335487868,2.1107500000000003,-0.20044817562194694,1.15525
014,suppr_1,14,-0.5494393776453865,1075,3.354741960671718,<linescanning.fitting.FWHM object at 0x7fae138e2d60>,3.6437500000000007,2.0900792421014316,-0.27471968882269326,-0.2764720333685772,1.0960953627821486,-1.8341525443565379,0.8705952712200886,-0.29035814900470314,2.0897500000000004,-0.24911235762703043,1.1447500000000002
014,suppr_1,15,-0.5983700820811211,1127,3.7250956761693277,<linescanning.fitting.FWHM object at 0x7fae138e25b0>,3.9167500000000004,2.2233312298793764,-0.29918504104056054,-0.2796326920088191,1.154094219031391,-2.2225801985676084,0.8783571956727313,-0.293719709460909,2.2105000000000006,-0.23837619210597794,1.2025000000000001
014,suppr_1,16,-0.6655371393293754,1184,4.047676926929528,<linescanning.fitting.FWHM object at 0x7fae138e2c70>,4.216,2.38094937321894,-0.3327685696646877,-0.28863247039544593,1.2293415143045252,-2.68613585015636,0.9756438665534205,-0.30312283409798724,2.3575,-0.23054160168947213,1.2760000000000002
